"Prefix","CH","X10","X.","High","Artist"
"1995",3,"-",1,22,"Luther Vandross"
"1995",3,"-",1,22,"2 Unlimited"
"1995",3,"-",1,22,"Leftfield ft DJum DJum"
"1995",3,"-",1,22,"Dodgy With The Kick Horns"
"1995",3,"-",1,22,"Future Sound Of London"
"1995",3,"-",1,22,"MN8"
"1995",5,"-",2,23,"Bitty McLean"
"1995",5,"-",1,23,"Ultimate Kaos"
"1995",5,"-",1,23,"The Cranberries"
"1995",4,"-",1,23,"Scooter"
"1995",4,"-",1,23,"Stevie Wonder"
"1995",4,"-",1,23,"Candy Girls ft Sweet Pussy Pauline"
"1995",3,"-",1,23,"REM"
"1995",3,"-",1,23,"Thunder"
"1995",3,"-",1,23,"Incognito"
"1995",3,"-",1,23,"Denise Welch"
"1995",3,"-",1,23,"Denise Welch"
"1995",3,"-",1,23,"Definition Of Sound"
"1995",3,"-",1,23,"Mary J Blige"
"1995",3,"-",1,23,"R Kelly"
"1995",3,"-",1,23,"Naughty By Nature"
"1995",3,"-",1,23,"Fluke"
"1995",3,"-",1,23,"Clock"
"1995",3,"-",1,23,"Morrissey"
"1995",3,"-",1,23,"Jodeci"
"1995",3,"-",1,23,"Bjork"
"1995",2,"-",1,23,"Judy Cheeks"
"1995",2,"-",1,23,"Judy Cheeks"
"1995",2,"-",1,23,"Shed Seven"
"1995",2,"-",1,23,"BMU"
"1995",2,"-",1,23,"Ozzy Osbourne"
"1995",2,"-",1,23,"Soul For Real"
"1995",2,"-",1,23,"Alice In Chains"
"1995",6,"-",1,24,"Sophie B Hawkins"
"1995",5,"-",1,24,"The Lightning Seeds"
"1995",4,"-",1,24,"Drizabone"
"1995",4,"-",1,24,"LV"
"1995",4,"-",1,24,"LV"
"1995",4,"-",1,24,"Jimmy Somerville"
"1995",4,"-",1,24,"Reef"
"1995",4,"-",1,24,"Mr Roy"
"1995",3,"-",1,24,"Everton FC"
"1995",3,"-",1,24,"Mark'Oh"
"1995",3,"-",1,24,"Lloyd Cole"
"1995",3,"-",1,24,"D'Angelo"
"1995",3,"-",1,24,"Bassheads"
"1995",4,"-",1,24,"Sheryl Crow"
"1995",3,"-",1,24,"Verve"
"1995",3,"-",1,24,"Lisa Moorish ft George Michael"
"1995",3,"-",1,24,"R Kelly"
"1995",3,"-",1,24,"Julian Cope"
"1995",3,"-",1,24,"Boyz II Men"
"1995",3,"-",1,24,"Menswear"
"1995",2,"-",1,24,"Soundgarden"
"1995",2,"-",1,24,"The Boo Radleys"
"1995",5,"-",1,25,"Tina Arena"
"1995",4,"-",1,25,"Michael Barrymore"
"1995",4,"-",1,25,"Dr Dre"
"1995",4,"-",1,25,"Ali Campbell"
"1995",3,"-",1,25,"Chemical Brothers"
"1995",3,"-",1,25,"The Stone Roses"
"1995",3,"-",1,25,"Shut Up & Dance"
"1995",3,"-",1,25,"Marc Almond"
"1995",3,"-",1,25,"Mory Kante"
"1995",3,"-",1,25,"Tony De Vit"
"1995",3,"-",1,25,"Therapy?"
"1995",3,"-",1,25,"Pearl Jam"
"1995",3,"-",1,25,"Echobelly"
"1995",2,"-",1,25,"Black Crowes"
"1995",2,"-",1,25,"Black Crowes"
"1995",2,"-",1,25,"Eurogroove"
"1995",2,"-",1,25,"Wild Colour"
"1995",2,"-",1,25,"The Boo Radleys"
"1995",3,"-",1,26,"Alanis Morissette"
"1995",3,"-",1,26,"Boyz II Men"
"1995",3,"-",1,26,"Rozalla"
"1995",3,"-",1,26,"OT Quartet"
"1995",2,"-",1,26,"Tokyo Ghetto Pussy"
"1995",2,"-",1,26,"C&C Music Factory"
"1995",2,"-",1,26,"C&C Music Factory"
"1995",2,"-",1,26,"The Almighty"
"1995",2,"-",1,26,"Deep Forest"
"1995",2,"-",1,26,"Thunder"
"1995",2,"-",1,26,"Therapy?"
"1995",2,"-",1,26,"Jam & Spoon ft Plavka"
"1995",2,"-",1,26,"Morrissey"
"1995",2,"-",1,26,"Tricky"
"1995",2,"-",1,26,"Skin"
"1995",4,"-",1,27,"Bitty McLean"
"1995",4,"-",1,27,"La Bouche"
"1995",4,"-",1,27,"Reel 2 Real ft The Mad Stuntman"
"1995",3,"-",1,27,"Kenny Thomas"
"1995",5,"-",1,27,"Michael Bolton"
"1995",3,"-",1,27,"EMF"
"1995",3,"-",1,27,"Jon Of The Pleased Wimmin"
"1995",3,"-",1,27,"Up Yer Ronson ft Mary Pearce"
"1995",3,"-",1,27,"Green Day"
"1995",2,"-",1,27,"Police"
"1995",2,"-",1,27,"Escrima"
"1995",2,"-",1,27,"Van Halen"
"1995",2,"-",1,27,"Dana Dawson"
"1995",2,"-",1,27,"Faithless"
"1995",2,"-",1,27,"Faith No More"
"1995",2,"-",1,27,"Happy Clappers"
"1995",2,"-",1,27,"Brownstone"
"1995",4,"-",2,28,"Duran Duran"
"1995",4,"-",1,28,"Frank Bruno"
"1995",4,"-",1,28,"Massive Attack"
"1995",4,"-",1,28,"Melanie Williams & Joe Roberts"
"1995",3,"-",1,28,"Moby"
"1995",3,"-",1,28,"Paula Abdul ft Ofra Haza"
"1995",3,"-",1,28,"Curtis Stigers"
"1995",3,"-",1,28,"Daniel O'Donnell & Mary Duff"
"1995",3,"-",1,28,"Roxette"
"1995",3,"-",1,28,"Bruce Springsteen"
"1995",3,"-",1,28,"Isha-D"
"1995",3,"-",1,28,"Guru ft Chaka Khan"
"1995",3,"-",1,28,"Tricky"
"1995",3,"-",1,28,"Todd Terry Project"
"1995",2,"-",1,28,"Belly"
"1995",2,"-",1,28,"Gems For Jem"
"1995",2,"-",1,28,"BT ft Vincent Covello"
"1995",2,"-",1,28,"99th Floor Elevators ft Tony De Vit"
"1995",2,"-",1,28,"Verve"
"1995",2,"-",1,28,"Foo Fighters"
"1995",2,"-",1,28,"Shamen"
"1995",2,"-",1,28,"Wildhearts"
"1995",5,"-",1,29,"Blessid Union Of Souls"
"1995",4,"-",1,29,"Mica Paris"
"1995",3,"-",1,29,"Go-Go's"
"1995",3,"-",1,29,"Finn"
"1995",3,"-",1,29,"Gigolo Aunts"
"1995",3,"-",1,29,"Gun"
"1995",4,"-",1,29,"Let Loose"
"1995",3,"-",1,29,"Rolling Stones"
"1995",3,"-",1,29,"Tina Arena"
"1995",3,"-",1,29,"Garbage"
"1995",3,"-",1,29,"New Power Generation"
"1995",2,"-",1,29,"Tyrrel Corporation"
"1995",2,"-",1,29,"Glam Metal Detectives"
"1995",2,"-",1,29,"10CC"
"1995",2,"-",1,29,"Eurogroove"
"1995",2,"-",1,29,"Marillion"
"1995",2,"-",1,29,"Warren G"
"1995",2,"-",1,29,"PJ Harvey"
"1995",2,"-",1,29,"Billie Ray Martin"
"1995",2,"-",1,29,"The Original"
"1995",2,"-",1,29,"Red Hot Chili Peppers"
"1995",2,"-",1,29,"Apache Indian & Tim Dog"
"1995",4,"-",1,30,"Dodgy"
"1995",4,"-",1,30,"Crash Test Dummies"
"1995",4,"-",1,30,"Rappin' 4-Tay ft The Spinners"
"1995",3,"-",1,30,"Thunder"
"1995",4,"-",1,30,"Jinny"
"1995",4,"-",1,30,"Ali & Kibibi Campbell"
"1995",4,"-",1,30,"Size 9"
"1995",3,"-",1,30,"Soul Asylum"
"1995",3,"-",1,30,"Green Day"
"1995",3,"-",1,30,"E'voke"
"1995",3,"-",1,30,"Judy Cheeks"
"1995",3,"-",1,30,"Judy Cheeks"
"1995",2,"-",1,30,"Live"
"1995",2,"-",1,30,"Shara Nelson"
"1995",2,"-",1,30,"Shane McGowan & Sinéad O'Connor"
"1995",2,"-",1,30,"Faithless"
"1995",2,"-",1,30,"Grace"
"1995",2,"-",1,30,"Spiritualised Electric Mainline"
"1995",3,"-",1,31,"Luther Vandross"
"1995",2,"-",1,31,"49ers ft Ann Marie Smith"
"1995",5,"-",1,31,"Dorothy"
"1995",3,"-",1,31,"The Original"
"1995",3,"-",1,31,"Wildhearts"
"1995",3,"-",1,31,"Wildhearts"
"1995",3,"-",1,31,"Annie Lennox"
"1995",3,"-",1,31,"Tears For Fears"
"1995",3,"-",1,31,"Jim Carrey"
"1995",3,"-",1,31,"Groove Theory"
"1995",3,"-",1,31,"Yosh presents Lovedeejay Akemi"
"1995",3,"-",1,31,"Just Luis"
"1995",2,"-",1,31,"Thunder"
"1995",2,"-",1,31,"Eurogroove"
"1995",2,"-",1,31,"Black Box"
"1995",2,"-",1,31,"The The"
"1995",2,"-",1,31,"Apache Indian ft Frankie Paul"
"1995",2,"-",1,31,"Red Hot Chili Peppers"
"1995",2,"-",1,31,"Charlatans"
"1995",2,"-",1,31,"China Black"
"1995",2,"-",1,31,"Anticappella"
"1995",2,"-",1,31,"Amos"
"1995",2,"-",1,31,"The Bluetones"
"1995",2,"-",1,31,"Motiv 8"
"1995",2,"-",1,31,"Blondie"
"1995",4,"-",2,32,"Diana Ross"
"1995",5,"-",1,32,"Sparks"
"1995",4,"-",1,32,"M People"
"1995",3,"-",1,32,"Faith No More"
"1995",3,"-",1,32,"Adam Ant"
"1995",3,"-",1,32,"Monica"
"1995",3,"-",1,32,"Eusebe"
"1995",3,"-",1,32,"Charlatans"
"1995",3,"-",1,32,"Charlatans"
"1995",3,"-",1,32,"Fluke"
"1995",2,"-",1,32,"Whitehead Brothers"
"1995",2,"-",1,32,"Aaliyah"
"1995",2,"-",1,32,"Westbam"
"1995",2,"-",1,32,"Quartz Lock ft Lonnie Gordon"
"1995",2,"-",1,32,"Bone Thugs-N-Harmony"
"1995",2,"-",1,32,"Rollo Goes Mystic"
"1995",2,"-",1,32,"Grid"
"1995",2,"-",1,32,"Del Amitri"
"1995",2,"-",1,32,"Gene"
"1995",4,"-",2,33,"Sheryl Crow"
"1995",5,"-",1,33,"Mike & The Mechanics"
"1995",4,"-",1,33,"Jimmy Nail"
"1995",4,"-",1,33,"Adina Howard"
"1995",4,"-",1,33,"Beverley Knight"
"1995",3,"-",1,33,"Suggs"
"1995",3,"-",1,33,"Technocat ft Tom Wilson"
"1995",3,"-",1,33,"Steve Harley & Cockney Rebel"
"1995",3,"-",1,33,"Kingmaker"
"1995",3,"-",1,33,"Sleeper"
"1995",3,"-",1,33,"Sheryl Crow"
"1995",2,"-",1,33,"Prince"
"1995",2,"-",1,33,"Bob Dylan"
"1995",2,"-",1,33,"Van Halen"
"1995",2,"-",1,33,"Aaliyah"
"1995",2,"-",1,33,"Prizna ft Demolition Man"
"1995",2,"-",1,33,"All-4-One"
"1995",2,"-",1,33,"Double Dee ft Dany"
"1995",2,"-",1,33,"Ned's Atomic Dustbin"
"1995",2,"-",1,33,"AC/DC"
"1995",2,"-",1,33,"EYC"
"1995",2,"-",1,33,"Aaliyah"
"1995",3,"-",2,34,"Carter The Unstoppable Sex Machine"
"1995",3,"-",1,34,"The Cardigans"
"1995",3,"-",1,34,"Lighthouse Family"
"1995",3,"-",1,34,"Tricky"
"1995",3,"-",1,34,"Deborah Cox"
"1995",3,"-",1,34,"Siouxsie & The Banshees"
"1995",3,"-",1,34,"Wildchild"
"1995",3,"-",1,34,"Rockford Files"
"1995",2,"-",1,34,"CB Milton"
"1995",2,"-",1,34,"Notorious BIG"
"1995",2,"-",1,34,"Notorious BIG"
"1995",2,"-",1,34,"CJ Lewis"
"1995",2,"-",1,34,"Donna Allen"
"1995",2,"-",1,34,"Frankie Knuckles ft Adeva"
"1995",2,"-",1,34,"Pearl Jam"
"1995",2,"-",1,34,"Xscape"
"1995",2,"-",1,34,"Teenage Fanclub"
"1995",2,"-",1,34,"Black Crowes"
"1995",2,"-",1,34,"Guru"
"1995",2,"-",1,34,"Status Quo"
"1995",2,"-",1,34,"Itty Bitty Boozy Woozy"
"1995",2,"-",1,34,"BT"
"1995",2,"-",1,34,"Moby"
"1995",2,"-",1,34,"PJ Harvey"
"1995",4,"-",1,35,"Mary Kiani"
"1995",4,"-",1,35,"Mary Kiani"
"1995",3,"-",1,35,"Aswad"
"1995",3,"-",1,35,"Coronation Street Cast"
"1995",3,"-",1,35,"Amanda Barrie & Johnny Briggs"
"1995",3,"-",1,35,"The Cardigans"
"1995",3,"-",1,35,"Verve"
"1995",2,"-",1,35,"Weezer"
"1995",2,"-",1,35,"Carter The Unstoppable Sex Machine"
"1995",2,"-",1,35,"Mary Chapin Carpenter"
"1995",2,"-",1,35,"Thelma Houston"
"1995",2,"-",1,35,"Hyperlogic"
"1995",2,"-",1,35,"Apollo 440"
"1995",2,"-",1,35,"David Bowie"
"1995",2,"-",1,35,"Belly"
"1995",4,"-",1,36,"Mr Blobby"
"1995",3,"-",1,36,"Garth Brooks"
"1995",3,"-",1,36,"Garth Brooks"
"1995",6,"-",1,36,"Brandy"
"1995",3,"-",1,36,"Shampoo"
"1995",3,"-",1,36,"DJ Scott ft Lorna B"
"1995",3,"-",1,36,"Squeeze"
"1995",3,"-",1,36,"Diana Ross"
"1995",3,"-",1,36,"Those 2 Girls"
"1995",2,"-",1,36,"Smooth"
"1995",2,"-",1,36,"Shiva"
"1995",2,"-",1,36,"Ultra High"
"1995",2,"-",1,36,"Sparks"
"1995",2,"-",1,36,"Rhythm On The Loose"
"1995",2,"-",1,36,"Barry White"
"1995",2,"-",1,36,"Frankie Knuckles ft Adeva"
"1995",2,"-",1,36,"Sharada House Gang"
"1995",2,"-",1,36,"Escrima"
"1995",2,"-",1,36,"Hed Boys"
"1995",2,"-",1,36,"Human League"
"1995",2,"-",1,36,"Morrissey"
"1995",3,"-",1,37,"Offspring"
"1995",3,"-",1,37,"Joshua Kadison"
"1995",3,"-",1,37,"Dubstar"
"1995",3,"-",1,37,"Blair"
"1995",3,"-",1,37,"Pauline Henry"
"1995",3,"-",1,37,"Sacred Spirit"
"1995",3,"-",1,37,"The Boo Radleys"
"1995",2,"-",1,37,"Vanessa-Mae"
"1995",2,"-",1,37,"Cyndi Lauper"
"1995",2,"-",1,37,"Secret Life"
"1995",2,"-",1,37,"Elevatorman"
"1995",2,"-",1,37,"Lovehappy"
"1995",2,"-",1,37,"DJ Scott ft Lorna B"
"1995",2,"-",1,37,"Blind Melon"
"1995",2,"-",1,37,"Weezer"
"1995",2,"-",1,37,"MC Spy-D & Friends"
"1995",2,"-",1,37,"Inspiral Carpets"
"1995",2,"-",1,37,"Crystal Waters"
"1995",2,"-",1,37,"Marion"
"1995",4,"-",1,38,"Charles & Eddie"
"1995",3,"-",1,38,"Brand New Heavies"
"1995",2,"-",1,38,"Runrig"
"1995",2,"-",1,38,"Paris"
"1995",2,"-",1,38,"ASHA"
"1995",2,"-",1,38,"Oleta Adams"
"1995",2,"-",1,38,"Winx"
"1995",2,"-",1,38,"Love To Infinity"
"1995",2,"-",1,38,"The Orb"
"1995",2,"-",1,38,"Loveland ft Rachel McFarlane"
"1995",2,"-",1,38,"PJ Harvey"
"1995",1,"-",1,38,"Strike"
"1995",2,"-",1,39,"Goldie"
"1995",2,"-",1,39,"Blackstreet"
"1995",2,"-",1,39,"Ugly Kid Joe"
"1995",2,"-",1,39,"EVE"
"1995",2,"-",1,39,"Mark Morrison"
"1995",2,"-",1,39,"David Bowie"
"1995",2,"-",1,39,"David Bowie"
"1995",2,"-",1,39,"Cyndi Lauper"
"1995",2,"-",1,39,"Spirits"
"1995",2,"-",1,39,"Haddaway"
"1995",2,"-",1,39,"Gun"
"1995",4,"-",1,40,"Shawn Colvin with Mary Chapin Carpenter"
"1995",3,"-",1,40,"Queensrÿche"
"1995",3,"-",1,40,"Gemini"
"1995",3,"-",1,40,"Motiv 8 & Kym Mazelle"
"1995",3,"-",1,40,"Dubstar"
"1995",2,"-",1,40,"Jazzy Jeff & Fresh Prince"
"1995",2,"-",1,40,"Sunscreem"
"1995",2,"-",1,40,"Skunk Anansie"
"1995",2,"-",1,40,"Joanne Farrell"
"1995",2,"-",1,40,"Mrs Wood"
"1995",2,"-",1,40,"Disco Citizens"
"1995",2,"-",1,40,"Sister Bliss With Colette"
"1995",2,"-",1,40,"Teenage Fanclub"
"1995",2,"-",1,40,"Matt Goss"
"1995",2,"-",1,40,"Whitehead Brothers"
"1995",2,"-",1,40,"Runrig"
"1995",2,"-",1,40,"D'Bora"
"1995",2,"-",1,40,"Queensrÿche"
"1995",1,"-",1,40,"Alysha Warren"
"1995",1,"-",1,40,"D:Ream"
"1995",5,"-",1,41,"Dionne Farris"
"1995",3,"-",1,41,"QFX"
"1995",3,"-",1,41,"Basia"
"1995",3,"-",1,41,"Goldie"
"1995",2,"-",1,41,"Vanessa Williams"
"1995",2,"-",1,41,"Carol Bailey"
"1995",2,"-",1,41,"Scarface ft Ice Cube"
"1995",2,"-",1,41,"Bad Religion"
"1995",2,"-",1,41,"Vanessa-Mae"
"1995",2,"-",1,41,"Portrait"
"1995",2,"-",1,41,"EYC"
"1995",2,"-",1,41,"Skunk Anansie"
"1995",2,"-",1,41,"Hi-Lux"
"1995",2,"-",1,41,"X-Static"
"1995",2,"-",1,41,"Kingmaker"
"1995",2,"-",1,41,"Finn"
"1995",2,"-",1,41,"Northern Uproar"
"1995",2,"-",1,41,"Northern Uproar"
"1995",2,"-",1,41,"Jimmy Somerville"
"1995",1,"-",1,41,"Marc Almond"
"1995",4,"-",2,42,"Lisa Moorish"
"1995",4,"-",1,42,"Michael Ball"
"1995",3,"-",1,42,"Incognito"
"1995",3,"-",1,42,"Backstreet Boys"
"1995",3,"-",1,42,"Kirsty MacColl"
"1995",2,"-",1,42,"Nicki French"
"1995",2,"-",1,42,"C&C Music Factory"
"1995",2,"-",1,42,"Utah Saints"
"1995",2,"-",1,42,"Honeycrack"
"1995",2,"-",1,42,"Roachford"
"1995",2,"-",1,42,"Faith Evans"
"1995",2,"-",1,42,"Morrissey"
"1995",2,"-",1,42,"Raja-Nee"
"1995",2,"-",1,42,"Lovestation"
"1995",2,"-",1,42,"Nomad"
"1995",1,"-",1,42,"Eggs On Legs"
"1995",1,"-",1,42,"Salad"
"1995",2,"-",1,43,"Luther Vandross"
"1995",2,"-",1,43,"Michael Jackson & Janet Jackson"
"1995",2,"-",1,43,"La Bouche"
"1995",2,"-",1,43,"Total ft The Notorious BIG"
"1995",2,"-",1,43,"Pharao"
"1995",2,"-",1,43,"Machine Head"
"1995",2,"-",1,43,"Offspring"
"1995",2,"-",1,43,"Martin Joseph"
"1995",2,"-",1,43,"Eve Gallagher"
"1995",2,"-",1,43,"Rio & Mars"
"1995",2,"-",1,43,"Sphinx"
"1995",2,"-",1,43,"Kim Wilde"
"1995",1,"-",1,43,"2 In A Room"
"1995",1,"-",1,43,"Sheryl Crow"
"1995",3,"-",1,44,"Bruce Springsteen"
"1995",3,"-",1,44,"Dusty Springfield & Daryl Hall"
"1995",3,"-",1,44,"Oasis"
"1995",2,"-",1,44,"Marc Almond"
"1995",2,"-",1,44,"Jon Secada"
"1995",2,"-",1,44,"West End"
"1995",2,"-",1,44,"Annie Lennox ft Paul Simon"
"1995",2,"-",1,44,"MK ft Alana"
"1995",2,"-",1,44,"Masters At Work"
"1995",2,"-",1,44,"Alison Moyet"
"1995",2,"-",1,44,"Praxis ft Kathy Brown"
"1995",2,"-",1,44,"Roxette"
"1995",2,"-",1,44,"Squeeze"
"1995",2,"-",1,44,"Tony De Vit"
"1995",1,"-",1,44,"Reese Project"
"1995",1,"-",1,44,"Elevatorman"
"1995",1,"-",1,44,"Extreme"
"1995",1,"-",1,44,"Sin With Sebastian"
"1995",1,"-",1,44,"Snap! ft Summer"
"1995",3,"-",1,45,"4mandu"
"1995",2,"-",1,45,"John Lee Hooker"
"1995",2,"-",1,45,"Bob Seger & The Silver Bullet Band"
"1995",2,"-",1,45,"Lavinia Jones"
"1995",2,"-",1,45,"Boy George"
"1995",2,"-",1,45,"Dr Dre & Ice Cube"
"1995",2,"-",1,45,"Robert Palmer"
"1995",2,"-",1,45,"E-Rotic"
"1995",2,"-",1,45,"Lisa Loeb & Nine Stories"
"1995",2,"-",1,45,"Dave Clarke"
"1995",2,"-",1,45,"Joe T Vannelli"
"1995",1,"-",1,45,"Bally Sagoo"
"1995",1,"-",1,45,"Bump"
"1995",3,"-",1,46,"Artemesia"
"1995",2,"-",1,46,"Amy Grant With Vince Gill"
"1995",2,"-",1,46,"Nush"
"1995",2,"-",1,46,"Duke Baysee"
"1995",2,"-",1,46,"Shabba Ranks ft Mykal Rose"
"1995",1,"-",1,46,"Smooth"
"1995",1,"-",1,46,"Ann-Marie Smith"
"1995",1,"-",1,46,"Method Man"
"1995",1,"-",1,46,"Skunk Anansie"
"1995",1,"-",1,46,"Heavy Stereo"
"1995",1,"-",1,46,"Heavy Stereo"
"1995",1,"-",1,46,"Barbara Tucker"
"1995",1,"-",1,46,"Tony Di Bart"
"1995",5,"-",1,47,"Ladysmith Black Mambazo ft PJ Powers"
"1995",2,"-",1,47,"Slamm"
"1995",2,"-",1,47,"Sunscreem"
"1995",2,"-",1,47,"Moist"
"1995",2,"-",1,47,"Liquid"
"1995",2,"-",1,47,"Nick Heyward"
"1995",1,"-",1,47,"Jodie"
"1995",1,"-",1,47,"Sox"
"1995",4,"-",1,48,"Live"
"1995",3,"-",1,48,"20 Fingers ft Roula"
"1995",2,"-",1,48,"Adam Ant"
"1995",2,"-",1,48,"Adiemus"
"1995",2,"-",1,48,"Skid Row"
"1995",2,"-",1,48,"Gary Moore"
"1995",1,"-",1,48,"Live"
"1995",1,"-",1,48,"2 In A Tank"
"1995",1,"-",1,48,"Soundstation"
"1995",1,"-",1,48,"Fever ft Tippa Irie"
"1995",1,"-",1,48,"Kim English"
"1995",2,"-",1,49,"Spearhead"
"1995",2,"-",1,49,"Soundman & Don Lloydie with Elisabeth Troy"
"1995",2,"-",1,49,"Dreadzone"
"1995",2,"-",1,49,"Cut 'N' Move"
"1995",2,"-",1,49,"Dance Floor Virus"
"1995",2,"-",1,49,"Dreadzone"
"1995",2,"-",1,49,"DJ Bobo"
"1995",1,"-",1,49,"Tinman"
"1995",1,"-",1,49,"Menswear"
"1995",1,"-",1,49,"Dan Hartman ft Loleatta Holloway"
"1995",1,"-",1,49,"Monster Magnet"
"1995",1,"-",1,49,"Urban Shakedown ft D BO General"
"1995",1,"-",1,49,"Mr Roy"
"1995",1,"-",1,49,"Aphex Twin"
"1995",3,"-",1,50,"Oasis"
"1995",3,"-",1,50,"Hootie & The Blowfish"
"1995",2,"-",1,50,"Patra"
"1995",2,"-",1,50,"Boy George"
"1995",2,"-",1,50,"Bonnie Raitt ft Bryan Adams"
"1995",2,"-",1,50,"Gary Glitter"
"1995",2,"-",1,50,"Moist"
"1995",1,"-",1,50,"The Osmonds"
"1995",1,"-",1,50,"Space 2000"
"1995",1,"-",1,50,"Coming Out Crew"
"1995",1,"-",1,50,"Salad"
"1995",1,"-",1,50,"Sharon Forrester"
"1995",1,"-",1,50,"Slayer"
"1995",1,"-",1,50,"Circuit"
"1995",1,"-",1,50,"Public Enemy"
"1995",1,"-",1,50,"Garbage"
"1995",1,"-",1,50,"Staxx ft Carol Leeming"
"1995",4,"-",2,51,"Jon Secada ft Shanice"
"1995",4,"-",1,51,"Mike & The Mechanics"
"1995",2,"-",1,51,"Biosphere"
"1995",2,"-",1,51,"Greed ft Ricardo Da Force"
"1995",2,"-",1,51,"Tenor Fly"
"1995",2,"-",1,51,"White Zombie"
"1995",2,"-",1,51,"JPac"
"1995",2,"-",1,51,"The Wannadies"
"1995",2,"-",1,51,"Various Artists"
"1995",2,"-",1,51,"Seal"
"1995",2,"-",1,51,"Seal"
"1995",1,"-",1,51,"EMF"
"1995",1,"-",1,51,"Mary Jane Girls"
"1995",1,"-",1,51,"Sinéad O'Connor"
"1995",1,"-",1,51,"Fire Island"
"1995",1,"-",1,51,"Nolans"
"1995",1,"-",1,51,"Mike Oldfield"
"1995",1,"-",1,51,"TWA"
"1995",1,"-",1,51,"Rampage"
"1995",1,"-",1,51,"Tindersticks"
"1995",1,"-",1,51,"Whipping Boy"
"1995",3,"-",1,52,"Oasis"
"1995",2,"-",1,52,"Oasis"
"1995",2,"-",1,52,"Underworld"
"1995",1,"-",1,52,"Lizzy Mack"
"1995",1,"-",1,52,"Bob Seger & The Silver Bullet Band"
"1995",1,"-",1,52,"Shawn Colvin"
"1995",1,"-",1,52,"Kim English"
"1995",1,"-",1,52,"Soul Asylum"
"1995",1,"-",1,52,"Vanessa Williams"
"1995",3,"-",1,53,"Oasis"
"1995",2,"-",1,53,"Peter Andre"
"1995",2,"-",1,53,"Rhythm Factor"
"1995",2,"-",1,53,"Youssou N'Dour"
"1995",1,"-",1,53,"Bomb The Bass ft Carlton"
"1995",1,"-",1,53,"Morten Harket"
"1995",1,"-",1,53,"Orbital ft Therapy?"
"1995",1,"-",1,53,"Orbital ft Therapy?"
"1995",1,"-",1,53,"Teenage Fanclub"
"1995",1,"-",1,53,"Mack Vibe ft Jacqueline"
"1995",1,"-",1,53,"KD Lang"
"1995",1,"-",1,53,"Whale"
"1995",1,"-",1,53,"Sleazesisters ft Vikki Shepard"
"1995",1,"-",1,53,"Marion"
"1995",1,"-",1,53,"Diva"
"1995",1,"-",1,53,"Loveland ft Rachel McFarlane"
"1995",1,"-",1,53,"E-Type"
"1995",2,"-",1,54,"Lenny Kravitz"
"1995",2,"-",1,54,"Jeff Buckley"
"1995",2,"-",1,54,"Electrafixion"
"1995",2,"-",1,54,"Chupito"
"1995",1,"-",1,54,"Kathy Sledge"
"1995",1,"-",1,54,"Party Faithful"
"1995",1,"-",1,54,"Amos"
"1995",1,"-",1,54,"Craig Mack"
"1995",1,"-",1,54,"Terri Symon"
"1995",1,"-",1,54,"Killing Joke"
"1995",1,"-",1,54,"Scarlet"
"1995",1,"-",1,54,"Van Morrison"
"1995",1,"-",1,54,"Bomb The Bass"
"1995",1,"-",1,54,"740 Boyz"
"1995",1,"-",1,54,"Truce"
"1995",1,"-",1,54,"Backstreet Boys"
"1995",1,"-",1,54,"For Real"
"1995",2,"-",1,55,"Anthony Way"
"1995",2,"-",1,55,"Oui 3"
"1995",2,"-",1,55,"Scarface"
"1995",2,"-",1,55,"Bitty McLean"
"1995",1,"-",1,55,"Nicki French"
"1995",1,"-",1,55,"Beverley Knight"
"1995",1,"-",1,55,"Space Baby"
"1995",1,"-",1,55,"One Tribe ft Roger"
"1995",1,"-",1,55,"Spearhead"
"1995",1,"-",1,55,"dEUS"
"1995",1,"-",1,55,"Londonbeat"
"1995",1,"-",1,55,"Evolution"
"1995",1,"-",1,55,"Spaghetti Surfers"
"1995",1,"-",1,55,"Rednex"
"1995",2,"-",1,56,"Blackstreet"
"1995",2,"-",1,56,"Dreadzone"
"1995",2,"-",1,56,"Newton"
"1995",1,"-",1,56,"Quivver"
"1995",1,"-",1,56,"Mike Scott"
"1995",1,"-",1,56,"Maxx"
"1995",1,"-",1,56,"Rod Stewart"
"1995",1,"-",1,56,"Clubhouse ft Carl"
"1995",1,"-",1,56,"Boy George"
"1995",1,"-",1,56,"Rancid"
"1995",1,"-",1,56,"Blameless"
"1995",1,"-",1,56,"Dance 2 Trance"
"1995",2,"-",1,57,"Pauline Henry"
"1995",2,"-",1,57,"Lippy Lou"
"1995",1,"-",1,57,"Njoi"
"1995",1,"-",1,57,"Ash"
"1995",1,"-",1,57,"Eve Gallagher"
"1995",1,"-",1,57,"Bryan Ferry"
"1995",1,"-",1,57,"Hammer ft Deion Sanders"
"1995",1,"-",1,57,"Outrage"
"1995",1,"-",1,57,"Marion"
"1995",1,"-",1,57,"Terence Trent D'Arby"
"1995",1,"-",1,57,"Curtis Stigers"
"1995",2,"-",1,58,"Kirsty MacColl"
"1995",2,"-",1,58,"PM Dawn"
"1995",2,"-",1,58,"PM Dawn"
"1995",1,"-",1,58,"Real McCoy"
"1995",1,"-",1,58,"Monster Magnet"
"1995",1,"-",1,58,"Captain Hollywood Project"
"1995",1,"-",1,58,"Louchie Lou & Michie One"
